"number","title","pageid","namespace","length","touched"
"9384","Patof_voyage","1435735","","9045","20220518002152"
"9385","J'en_suis_!","1435749","","5516","20210418161605"
"9386","The_Rogers'_Cable","1435759","","837","20210319142111"
"9387","Le_Régiment_de_la_Chaudière","1435840","","21029","20220918215417"
"9388","Vivre_en_prison","1436640","","1020","20161117222800"
"9389","Du_tac_au_tac","1436648","","6168","20220603100102"
"9390","Le_Grenier","1436669","","14656","20210717150502"
"9391","Le_Gutenberg","1436671","","9750","20210717150444"
"9392","Quinze_ans_plus_tard","1436677","","4483","20210717150431"
"9393","Faut_le_faire","1436801","","3289","20210717150446"
"9394","Les_Contes_du_Tsar","1436856","","3826","20220719161116"
"9395","Drôle_de_monde","1436859","","3411","20210717150418"
"9396","Le_Procès_d'Andersonville","1436965","","3632","20210717150518"
"9397","Klimbo","1437035","","1354","20200730223816"
"9398","Gronigo_&_Cie","1437046","","3962","20220417181938"
"9399","Pop_Citrouille","1437047","","7860","20210223135910"
"9400","Micheline_Coulombe_Saint-Marcoux","1437157","","5286","20220319215915"
"9401","Féminin_pluriel","1437174","","2777","20210717151731"
"9402","Jeunes_en_liberté","1437188","","2041","20220129154446"
"9403","CTYVON","1437211","","3295","20210717195300"
"9404","Yves_Daoust","1437320","","5420","20220214035043"
"9405","Mirabel_(circonscription_provinciale)","1437329","","7970","20221004012955"
"9406","Marcelle_Deschênes","1437370","","6658","20220927193452"
"9407","L'Ingénieux_Don_Quichotte","1437382","","2829","20220307175711"
"9408","Louis_Dufort","1437384","","5784","20220806000412"
"9409","Jeune_Délinquant","1437386","","5114","20220423040721"
"9410","Marisol_(série_télévisée,_1980)","1437396","","4898","20220205235941"
"9411","Place_du_fondateur","1437398","","2498","20220307175631"
"9412","Bof_et_Cie","1437403","","2325","20220305035625"
"9413","Edgar_Allan,_détective","1437404","","3665","20220305041600"
"9414","Entre_quatre_murs","1437408","","1533","20210717151728"
"9415","Week-end_(série_télévisée)","1437413","","1895","20210717151818"
"9416","Peau_de_banane_(série_télévisée)","1437454","","5542","20210717151810"
"9417","Les_Aventures_de_Virulysse","1437460","","6012","20220307180220"
"9418","Les_Fils_de_la_liberté_(mini-série)","1437470","","3706","20211224153818"
"9419","Métro-boulot-dodo_(série_télévisée)","1437476","","2854","20220121203349"
"9420","S.O.S._j'écoute","1437486","","2244","20211224155125"
"9421","Les_Transistors","1437489","","2044","20210717151708"
"9422","Une_vie…","1437491","","4015","20210717151852"
"9423","Vaut_mieux_en_rire","1437492","","3043","20210717151902"
"9424","La_Boîte_magique_(télévision)","1437508","","1409","20170815214810"
"9425","Le_Chemin_des_esprits","1437513","","2054","20170827151856"
"9426","Empire_Inc.","1437516","","3973","20211021170235"
"9427","La_Vie_promise","1437522","","3768","20210717151736"
"9428","Ameur_le_Bon","1437538","","1120","20170819214225"
"9429","La_Pépinière_(mini-série)","1437541","","2610","20210717151856"
"9430","Maria_Chapdelaine_(série_télévisée)","1437557","","3271","20210717151824"
"9431","Paul,_Marie_et_les_Enfants","1437561","","2864","20210717151738"
"9432","La_Clé_des_champs_(série_télévisée)","1437567","","3901","20210717151740"
"9433","Avec_un_grand_A","1437605","","24801","20211212012949"
"9434","Le_Matou_(film)","1437628","","8381","20211117223433"
"9435","Opération_Ypsilon","1437634","","2437","20210717151900"
"9436","Rachel_et_Réjean_Inc.","1437643","","2651","20210717151722"
"9437","Robert_et_compagnie","1437645","","3413","20220511052132"
"9438","Un_homme_au_foyer","1437664","","3075","20220607023458"
"9439","Félix_et_Ciboulette","1437672","","4358","20220308112151"
"9440","Les_Aventures_du_pirate_Mad_Dog","1437704","","1161","20200819143013"
"9441","Formule_1_(série_télévisée)","1437714","","4926","20220205225907"
"9442","Jeux_de_société_(série_télévisée)","1437732","","3447","20220111165035"
"9443","Ma_tante_Alice","1437740","","2620","20220716205718"
"9444","Miléna_Nova_Tremblay","1437748","","3682","20211224160745"
"9445","Rock_(mini-série)","1437773","","1868","20220607023547"
"9446","Vivaldi_(téléfilm)","1437781","","1634","20220316091811"
"9447","Le_Dépanneur_olympique","1437787","","3517","20220607023847"
"9448","Flanelle_et_Majuscule","1437791","","1068","20210512163230"
"9449","Super_sans_plomb_(série_télévisée)","1437804","","3860","20210717151833"
"9450","Justiciers_masqués","1438700","","3998","20220906172420"
"9451","Métropole_(film)","1438763","","2320","20210624150211"
"9452","Parachute_(revue)","1438788","","5850","20220928135811"
"9453","Tandem_(série_télévisée,_1989)","1438841","","4355","20220423041239"
"9454","Alphabus","1438860","","1215","20200730223847"
"9455","Charlotte_Sicotte","1438869","","1537","20200625184544"
"9456","Chat_boume","1438870","","2230","20220106192156"
"9457","D'amour_et_d'amitié","1438874","","4326","20210717193955"
"9458","Denise..._aujourd'hui","1438876","","3817","20210717193722"
"9459","Libre-échange_(série_télévisée)","1438891","","3405","20210717150305"
"9460","Mont-Royal_(série_télévisée)","1438921","","4000","20200712200511"
"9461","Fripe_et_Pouille","1438940","","2243","20210207004047"
"9462","Bino_Fabule","1438993","","2643","20220307163649"
"9463","Les_Fusiliers_du_St-Laurent","1438995","","26522","20210209163339"
"9464","Des_fleurs_sur_la_neige","1439003","","4238","20210717192313"
"9465","L'Îlot_de_Lili","1439005","","1679","20220410081156"
"9466","Majix","1439007","","749","20200730223924"
"9467","Télé-Pirate","1439009","","2847","20220101122556"
"9468","Marilyn","1439012","","5281","20210507052510"
"9469","Quand_le_cœur_attend…","1439016","","2525","20210717150352"
"9470","Touroul","1439021","","2163","20220311175231"
"9471","Une_faim_de_loup_(série_télévisée)","1439051","","1129","20210717150343"
"9472","Graffiti_(série_télévisée)","1439099","","5217","20220607024017"
"9473","Taquinons_la_planète","1439476","","1676","20220321182752"
"9474","Zap_(série_télévisée)","1439488","","23185","20220927183734"
"9475","Triplex_(série_télévisée)","1439490","","3364","20210717150306"
"9476","SQreté_5-0","1439493","","3368","20220607024102"
"9477","Sur_la_piste","1439496","","1476","20200730223948"
"9478","Lapoisse_et_Jobard","1439501","","2712","20210717150344"
"9479","Ces_enfants_d'ailleurs_(mini-série)","1439506","","5526","20210717150136"
"9480","Le_Masque_(série_télévisée,_1997)","1439513","","6483","20220817184127"
"9481","L'Ombre_de_l'épervier","1439519","","12451","20220807140054"
"9482","Juliette_Pomerleau_(série_télévisée)","1439523","","5721","20210717150145"
"9483","Quadra_(mini-série)","1439534","","6441","20210717151012"
"9484","N'ajustez_pas_votre_sécheuse","1439538","","1099","20200211212830"
"9485","Ayoye!","1439540","","9550","20220731152555"
"9486","Jean_Duceppe_(série_télévisée)","1439553","","3778","20220715203232"
"9487","Tabou_(série_télévisée)","1439559","","4066","20211212012534"
"9488","Radio_(série_télévisée)","1439569","","4932","20210301212921"
"9489","Joseph-Adolphe_Tessier","1439645","","2968","20220228152951"
"9490","Louis-Philippe_Mercier","1439646","","529","20200222094402"
"9491","Télesphore-Eusèbe_Normand","1439649","","4818","20220228152657"
"9492","Arthur_Turcotte","1439651","","7983","20220228152720"
"9493","Hector_Authier","1439657","","10788","20220928181300"
"9494","Lucien_Cliche","1439659","","3106","20221002102358"
"9495","Jacques_Miquelon","1439661","","3057","20220921203417"
"9496","Jean-Paul_Bordeleau","1439663","","8471","20220319221929"
"9497","Raymond_Savoie","1439664","","3797","20200707064404"
"9498","André_Pelletier_(homme_politique)","1439665","","1734","20210426172925"
"9499","Yves_Blais","1439670","","3253","20200608084056"
"9500","Madeleine_Bleau","1439673","","1377","20190320121738"
"9501","Céline_Signori","1439674","","1260","20200526125238"
"9502","Georges_Dansereau","1439680","","2499","20210423204310"
"9503","Ginette_Letondal","1439682","","2420","20220221151531"
"9504","John_Hay_(homme_politique_canadien)","1439684","","1485","20200218012207"
"9505","Denis_Hardy","1439687","","1803","20160521174148"
"9506","Robert_Kieffer","1439689","","1262","20200906171719"
"9507","Pierre_Dagenais_(acteur)","1439694","","5579","20220202221212"
"9508","David_Cliche","1439698","","3823","20210117153914"
"9509","Vincent_Auclair","1439704","","3703","20200521100202"
"9510","Jocelyne_Caron","1439724","","5683","20211205053538"
"9511","Georges_Guévremont","1439732","","3696","20220801065330"
"9512","Maurice-Tréflé_Custeau","1439737","","1208","20220425072652"
"9513","Narcisse_Lecavalier","1439743","","989","20170927200322"
"9514","Arthur_Boyer","1439755","","3552","20220916141854"
"9515","Joseph-Adolphe_Chauret","1439759","","1887","20160306153427"
"9516","Joseph-Séraphin-Aimé_Ashby","1439766","","1365","20171216191611"
"9517","Philémon_Cousineau","1439769","","2998","20220110041532"
"9518","Victor_Marchand","1439780","","1623","20200516184829"
"9519","Charles-Aimé_Kirkland","1439783","","3633","20220901145402"
"9520","Neil_Cameron","1439785","","5626","20220427151123"
"9521","Noël_Saint-Germain","1439792","","1656","20200723191331"
"9522","Joan_Dougherty","1439793","","3914","20220427135638"
"9523","Yvon_Lemire","1439802","","975","20181015195423"
"9524","Yves_Duhaime","1439808","","6209","20220427135203"
"9525","Philippe_Demers","1439810","","4783","20220228152755"
"9526","Deux_Femmes_en_or","1439825","","6585","20210804123929"
"9527","Louis-Philippe_Fiset","1439881","","1422","20200222094305"
"9528","Nérée_Le_Noblet_Duplessis","1439884","","2044","20211016024530"
"9529","Joseph-Auguste_Frigon","1439961","","8673","20220628151341"
"9530","Georges_Isidore_Delisle","1439962","","1325","20200106193114"
"9531","Marc_Trudel","1439963","","3714","20220928155736"
"9532","François_L._Désaulniers","1439969","","3217","20201124084453"
"9533","Léonide-Nestor-Arthur_Ricard","1439990","","3773","20210805200023"
"9534","René_Hamel","1439992","","6460","20210414091524"
"9535","William_Cusano","1439999","","1585","20200526103803"
"9536","Joseph_Daigle","1440002","","1416","20170904183721"
"9537","Albert-Alexandre_Lussier","1440004","","1297","20191030220736"
"9538","Étienne_Blanchard_(homme_politique)","1440006","","890","20211206121541"
"9539","Amédée_Geoffrion","1440009","","3073","20220928131324"
"9540","Adrien_Beaudry","1440013","","1039","20171119181738"
"9541","Jean-Marie_Richard","1440015","","1991","20170930132151"
"9542","Félix_Messier","1440017","","3241","20220404094209"
"9543","Arthur_Dupré","1440018","","1996","20220114210122"
"9544","Guy_Lechasseur","1440021","","4689","20200118192533"
"9545","Joseph-Napoléon_Caron","1440026","","3028","20200205101729"
"9546","Germain_Caron","1440031","","2136","20200108111706"
"9547","Rodolphe_Tourville","1440032","","2362","20220104230434"
"9548","Georges_Lafontaine_(homme_politique)","1440035","","1814","20201124083945"
"9549","Édouard_Caron","1440039","","2316","20201124093120"
"9550","Hector_Caron","1440040","","1986","20200804142410"
"9551","Moïse_Houde","1440042","","5919","20211228132821"
"9552","Les_Détecteurs_de_mensonges","1440105","","1911","20211129133442"
"9553","Double_Ironman_de_Lévis","1440128","","3821","20210904233226"
"9554","Serge_Deslières","1440188","","2947","20200318045409"
"9555","Marcel_Pronovost","1440344","","7110","20190718053650"
"9556","Pierre_Arcand","1441270","","20906","20221004184051"
"9557","Gatineau_(groupe)","1441952","","4718","20210224071139"
"9558","Steve_Barakatt","1442321","","19812","20220811135242"
"9559","La_Réception","1442707","","2760","20220806094348"
"9560","Route_343_(Québec)","1443104","","3933","20200811165912"
"9561","Route_349_(Québec)","1443150","","3304","20221003205407"
"9562","Victor_Diaz_Lamich","1443420","","9919","20220623204039"
"9563","Empreintes_DIGITALes","1443473","","3388","20220329155327"
"9564","Pierre_Paradis","1443587","","10646","20220608132548"
"9565","Pinocchio_le_robot","1443635","","4273","20211115202156"
"9566","Jeunes_musiciens_du_monde","1443808","","6823","20211028083939"
"9567","Bruno_Gervais","1444094","","6674","20211205112831"
"9568","Clique_du_Plateau","1444435","","6530","20211029073955"
"9569","Claire_de_Lamirande","1445612","","3240","20220325113255"
"9570","Maurice_Clermont","1445932","","1893","20220224140209"
"9571","William_McOuat_Cottingham","1445977","","1433","20211127131322"
"9572","Charles-Joseph_Arcand","1446007","","1645","20170909061126"
"9573","Joseph-François-Albert_Gatien","1446013","","3473","20200406181559"
"9574","Christiane_Pelchat","1446021","","4858","20200112210729"
"9575","Guy_Bélanger_(homme_politique)","1446037","","9456","20200118190315"
"9576","Alain_Paquet","1446039","","7541","20211109184200"
"9577","Charles_Romulus_Ducharme","1446042","","6272","20210517221252"
"9578","Jean-Pierre_Jolivet","1446044","","5386","20210619092305"
"9579","Alfred-Valère_Roy","1446091","","1516","20180825232923"
"9580","Antoine_Marcotte","1446101","","1881","20211105172241"
"9581","Robert_Lamontagne","1446116","","2371","20220514212040"
"9582","Denis_Trottier","1446118","","3217","20211105172704"
"9583","Karl_Blackburn","1446125","","4267","20220801185807"
"9584","Gaston_Blackburn","1446127","","2430","20211105172507"
"9585","Benoît_Laprise","1446131","","2109","20211105172539"
"9586","René_Serge_Larouche","1446452","","873","20201114153948"
"9587","Pierre_Bélanger","1446454","","2666","20200324193823"
"9588","Yvan_Bordeleau","1446458","","4495","20200605142801"
"9589","Alcide_Courcy","1446461","","4202","20211203192206"
"9590","Émile_Lesage","1446468","","3357","20201111075613"
"9591","Avila-Gonzague_Bourbonnais","1446480","","1078","20190328040445"
"9592","William_Duckett_(homme_politique)","1446500","","1310","20201124093137"
"9593","Joseph-Octave_Mousseau_(fils)","1446502","","5137","20211128190153"
"9594","Avila_Farand","1446506","","3698","20220303223631"
"9595","Joseph-Édouard_Jeannotte","1446510","","1646","20201028214355"
"9596","Paul_Phaneuf","1446513","","959","20210828001420"
"9597","Alphide_Sabourin","1446516","","5091","20191016051006"
"9598","Alfred_Lapointe","1446592","","2676","20220703144127"
"9599","Mercier_(circonscription_provinciale)","1446659","","8037","20221004012542"
"9600","Marc-André_Bédard","1446761","","13097","20220928192058"
"9601","Laporte_(circonscription_provinciale)","1446778","","7951","20211114193538"
"9602","Bach_et_Bottine","1446790","","3189","20211212012745"
"9603","Temps_dur","1447505","","3513","20210717151318"
"9604","Martin_Dalair","1447524","","1166","20201114153958"
"9605","Camille-Laurin_(circonscription_provinciale)","1447852","","15136","20221004171537"
"9606","Sylvain_Gaudreault","1448608","","8930","20221004190128"
"9607","Alexandre_Cloutier","1448971","","8576","20211027185020"
"9608","Les_Vautours_(film)","1449168","","2980","20200818172125"
"9609","Jessy_Fuchs","1449379","","11437","20211202092316"
"9610","Micheline_Montreuil","1449491","","13860","20220909102426"
"9611","Lac_Matapédia","1450028","","7553","20220328221346"
"9612","Louis-Gilles_Francoeur","1450652","","2416","20211226210438"
"9613","Raoul_Jomphe","1450726","","5330","20200405223345"
"9614","Opéra_de_Québec","1451039","","3437","20220219134641"
"9615","Jacques_Michel","1451263","","5840","20210422134608"
"9616","Norman_MacMillan","1451270","","9802","20220829195643"
"9617","Robert_Perreault","1451305","","1492","20160313190253"
"9618","Marc_Dos_Santos","1452105","","9665","20220721203043"
"9619","À_l'ombre_de_l'ange","1452314","","2507","20220429085951"
"9620","Adrénaline_(album_d'Éric_Lapointe)","1452345","","2742","20220825092501"
"9621","Invitez_les_vautours_(2002)","1452355","","1746","20160405023941"
"9622","René_Lussier","1452529","","21629","20210526161407"
"9623","Robert_Normandeau","1452536","","5691","20210827041426"
"9624","Stéphane_Roy_(musicien)","1452544","","4495","20210506192357"
"9625","Alain_Thibault","1452552","","1243","20180623215026"
"9626","Roxanne_Turcotte","1452554","","1645","20200413235926"
"9627","Sacre_québécois","1452672","","27910","20220915140834"
"9628","Gilles_Paquette","1453058","","1786","20210301173942"
"9629","Collège_de_Champigny","1453131","","6911","20220428171510"
"9630","Rapport_Allaire","1453215","","4062","20220613210004"
"9631","Incognito_(album_de_Céline_Dion)","1453217","","9086","20200125130710"
"9632","Roger_Giguère","1453320","","20069","20220911075548"
"9633","Prévost_(circonscription_provinciale)","1453351","","11193","20221004025559"
"9634","Institut_de_la_sécurité_de_l'information_du_Québec","1453386","","2578","20201209175636"
"9635","Jean-Baptiste-Melchior_Hertel_de_Rouville","1453392","","1385","20220220191137"
"9636","Antoine_Juchereau_Duchesnay","1453394","","1657","20220220192003"
"9637","Joseph-Marie_Godefroy_de_Tonnancour","1453396","","1069","20220220182515"
"9638","Pierre-Louis_Panet","1453397","","2765","20220827210948"
"9639","Jean_Digé","1453398","","1624","20220220192151"
"9640","François_Dambourgès","1453399","","1699","20220220192445"
"9641","James_Tod_(homme_politique)","1453400","","1270","20220220182537"
"9642","Gabriel-Elzéar_Taschereau","1453401","","5229","20220220182752"
"9643","Ignace-Michel-Louis-Antoine_d'Irumberry_de_Salaberry","1453405","","3066","20220220191053"
"9644","Jacob_Jordan_(père)","1453410","","1721","20220220191009"
"9645","Route_345_(Québec)","1454111","","2813","20221003210045"
"9646","Le_Cirque_du_Capitaine","1454835","","8144","20220904134105"
"9647","Désiré_Aerts","1454883","","18681","20220831041330"
"9648","Pierre_Houde","1454972","","2346","20220505222037"
"9649","Havre-Aubert","1455149","","4490","20211112145025"
"9650","Bassin_(Îles-de-la-Madeleine)","1455156","","3086","20201119220647"
"9651","Cap-aux-Meules","1455166","","9423","20220709192611"
"9652","Grande-Entrée","1455172","","1924","20211212155706"
"9653","Old_Harry","1455174","","1369","20210801235421"
"9654","Musée_de_la_Mer_(Acadie)","1455238","","3190","20220330022332"
"9655","Patof","1455422","","31720","20220920232752"
"9656","2_X2","1455453","","3661","20210114162528"
"9657","Clarke_City","1455474","","10552","20211106145643"
"9658","Corps-Mort","1455655","","2871","20220618155738"
"9659","Solange_Harvey","1455665","","8571","20211222170428"
"9660","Camp_Minogami","1455812","","4586","20211210110555"
"9661","Église_catholique_au_Québec","1456065","","19212","20220728101453"
"9662","Capitole_de_Québec","1456095","","22523","20220417160240"
"9663","Loi_électorale_(Québec)","1457719","","8947","20220614110735"
"9664","Coupable_(album_d'Éric_Lapointe)","1457726","","1251","20160405023055"
"9665","N'importe_qui_(album)","1457759","","2562","20200614132347"
"9666","Bon_Cop,_Bad_Cop_(bande_originale)","1457793","","3245","20200721153713"
"9667","Le_FIEF_des_femmes","1458087","","2347","20220319230156"
"9668","3e_législature_de_la_province_du_Canada","1458413","","14095","20220609150934"
"9669","Saint-Jean-sur-le-Lac","1458422","","1460","20210820224707"
"9670","Prairie_du_Rocher_(Illinois)","1458440","","5029","20220120091722"
"9671","Daniel_Bertolino","1458453","","17965","20211225142659"
"9672","Championnats_du_monde_juniors_de_ski_alpin_2006","1458626","","2739","20170430141509"
"9673","Nationalisation_de_l'électricité_au_Québec","1458698","","42827","20220712145130"
"9674","Ernest_Pacaud","1459936","","3173","20210213202435"
"9675","Oratoire_Saint-Joseph_du_Mont-Royal","1459984","","30608","20220729132412"
"9676","Marc-André_Fortin","1459993","","5783","20200224184158"
"9677","Longue_Distance_(groupe)","1460218","","14024","20210223024551"
"9678","Fatima_(Îles-de-la-Madeleine)","1460341","","2995","20200410023724"
"9679","Yvon_Bouchard","1461196","","2634","20200810141943"
"9680","Jack_Delaney","1461244","","5386","20220315093308"
"9681","Claude_Cousineau","1461593","","5568","20200918145027"
"9682","Ordre_des_pharmaciens_du_Québec","1461628","","7262","20220215170334"
"9683","Île_aux_Loups","1461667","","2412","20220305104853"
"9684","L'Étang-du-Nord","1461695","","4681","20220430211157"
"9685","Xavier_Daxhelet","1461827","","1350","20211203210712"
"9686","Irvin_Pelletier","1462154","","5282","20211118205428"
"9687","Laurier-Dorion","1462234","","11322","20221004012626"
"9688","Élection_partielle_québécoise_de_2004","1462271","","13981","20200713075531"
"9689","Rochers_aux_Oiseaux","1462308","","23023","20220825154220"
"9690","Montréal-Mercier","1462855","","3760","20130511153121"
"9691","Anatole_Plante","1463057","","1304","20180513210220"
"9692","Joseph-Achille_Francoeur","1463059","","2793","20201124085430"
"9693","Pascal_Bérubé","1463296","","10993","20220527105105"
"9694","Gordon_Donald_Simons","1464226","","3163","20220315212326"
"9695","Pointe-Jaune","1464343","","708","20210801235236"
"9696","Bal_en_blanc","1464524","","973","20211214192115"
"9697","Commission_d'enquête_sur_le_viaduc_de_la_Concorde","1465618","","1711","20191125173047"
"9698","Serge_Grenier","1466202","","7349","20220810023324"
"9699","Rosemont_(circonscription_provinciale)","1466254","","8086","20221004012441"
"9700","Migneron_de_Charlevoix","1466263","","2041","20200425160626"
"9701","Ligne_Exo_2_-_Saint-Jérôme","1466441","","18847","20220622013133"
"9702","Collège_Mont-Saint-Louis","1468649","","4298","20220427201801"
"9703","Gare_Sainte-Thérèse","1468754","","3011","20220702031644"
"9704","Gare_Blainville","1468763","","3432","20220702031616"
"9705","Gare_Sainte-Rose","1468773","","3506","20220702031804"
"9706","Gare_de_Saint-Martin_(Québec)","1468781","","1605","20220509191553"
"9707","Amanda_Alarie","1469036","","6785","20200810160516"
"9708","Poste_de_traite","1469224","","9048","20220213183202"
"9709","CBV-FM","1469234","","6104","20191120030048"
"9710","Gilles_Pellerin_(acteur)","1469263","","8577","20220221155935"
"9711","CIBL-FM","1469291","","9156","20220224003047"
"9712","Alouette_(chanson)","1469864","","6019","20220424072705"
"9713","Jean-Claude_Scraire","1470284","","4233","20211217025128"
"9714","Claude_Mailhot","1470347","","3283","20220427135639"
"9715","Denise_Leblanc","1470676","","5397","20220418113010"
"9716","Daniel_Groleau","1470703","","791","20210827012454"
"9717","Réal-TV","1471165","","10398","20220711000051"
"9718","David_Bercuson","1471316","","3118","20211230200448"
"9719","Gare_Parc","1471341","","7864","20220702032026"
"9720","Melenny_Productions","1471423","","1327","20220531130423"
"9721","Montréal-Dorion","1471539","","3155","20220102070410"
"9722","Hôtel_Windsor","1472059","","6234","20211201204945"
"9723","4e_législature_de_la_province_du_Canada","1472420","","10311","20201227075016"
"9724","Patof_raconte","1472443","","6179","20210717150456"
"9725","Têtes_à_claques","1472471","","31954","20220825223851"
"9726","Complexe_Desjardins_(Lévis)","1473469","","1241","20220801094719"
"9727","Lac_Cameron","1473483","","2559","20180321114611"
"9728","Grand_Théâtre_de_Québec","1473491","","29633","20221002154858"
"9729","Victor_Prus","1473566","","4007","20220816171842"
"9730","L'Appel_de_la_race","1473583","","12006","20220927185702"
"9731","Ann_Mundy","1473593","","1168","20210130165957"
"9732","Adélard_Guillemette","1473616","","2097","20191030093845"
"9733","Rassemblement_démocratique_pour_l’indépendance","1473713","","1632","20171113111239"
"9734","Maurice-Richard_(circonscription_provinciale)","1474595","","13858","20221004020223"
"9735","Julie_Stanton","1474823","","8078","20210802174758"
"9736","La_Foule_(groupe)","1474949","","604","20210223031938"
"9737","Joseph-Hubert_Lacroix","1475090","","1547","20220220190925"
"9738","Edward_O'Hara","1475095","","1343","20220220184252"
"9739","Jean_Boudreau","1475101","","1584","20220220193720"
"9740","Louis_Dunière","1475102","","1218","20220220191919"
"9741","Pierre_Marcoux","1475114","","1266","20220220185754"
"9742","Georges-Hippolyte_Le_Comte_Dupré","1475123","","3174","20220220190711"
"9743","Claude-Nicolas-Guillaume_de_Lorimier","1475131","","1764","20220220190154"
"9744","René_Boileau","1475137","","1397","20220220193952"
"9745","Pierre_Legras_Pierreville","1475140","","1486","20220616102523"
"9746","François-Antoine_Larocque","1475147","","1449","20220220190756"
"9747","George_McBeath","1475154","","2280","20220220185354"
"9748","Bonaventure_Panet","1475157","","1710","20220220184230"
"9749","Toponymie_québécoise","1475249","","7043","20210124103526"
"9750","Michèle_Lamquin-Éthier","1475287","","2577","20210827012044"
"9751","Danielle_Doyer","1475314","","3025","20220228152916"
"9752","Raymond_Francoeur","1475338","","6463","20211118020840"
"9753","Guy_Tardif","1475356","","1862","20211203182019"
"9754","André_Vallerand","1475358","","3753","20210112225416"
"9755","Johanne_Gonthier","1475361","","1846","20200203120201"
"9756","Marquise_Lepage","1475490","","22617","20220920210916"
"9757","Pointe_de_l'Est","1475824","","998","20200410023311"
"9758","Heidi_Hollinger","1476134","","5762","20220427134604"
"9759","Lucie_Lachapelle","1476578","","2492","20200906114229"
"9760","Yvon_Trudel","1476877","","23446","20220720102613"
"9761","Serge_Lemonde","1477188","","8955","20220428210259"
"9762","Gaétan_Duchesne","1477216","","8221","20210725080912"
"9763","Île_aux_Coudres","1477353","","2024","20201005105557"
"9764","Peter_Samuel_George_Mackenzie","1477394","","8096","20210712150159"
"9765","Marc_Picard","1477468","","12019","20221004172417"
"9766","Château_de_Vaudreuil","1477477","","4488","20220409201444"
"9767","Boom_FM","1477479","","6947","20220628211112"
"9768","Vallée_de_la_Matapédia","1477488","","32690","20220826073354"
"9769","Parc_de_la_Gatineau","1479144","","33270","20220328232123"
"9770","Jean_Rochon","1479261","","9789","20220607184305"
"9771","Les_Petites_Tounes","1479624","","1393","20210223031923"
"9772","Mike_Sawatzky","1479844","","879","20210827011553"
"9773","Loi_pour_promouvoir_la_langue_française_au_Québec","1479860","","47755","20220615124129"
"9774","Jean_Sébastien_Lavoie","1479862","","17963","20210531002648"
"9775","Rangers_de_Drummondville","1479907","","698","20220317233745"
"9776","Alfred_Mousseau","1479933","","1049","20220620160511"
"9777","Yvon_Lambert_(hockey_sur_glace)","1479938","","7618","20220714123410"
"9778","Robert_Prescott","1479953","","6963","20210329213910"
"9779","Jocelyne_Robert","1480360","","2361","20220427121319"
"9780","La_Barre_du_jour","1480565","","1773","20210930154804"
"9781","Nicole_Ménard","1481539","","9085","20221004175422"
"9782","Marguerite_Blais","1481670","","13596","20221004154038"
"9783","André_Bourbeau","1481744","","7679","20220608131140"
"9784","Tex_Lecor","1482018","","8078","20210508041313"
"9785","Dominique_Lauzon","1482103","","10395","20180415230818"
"9786","Yolande_James","1482220","","6809","20220602110532"
"9787","Cap-des-Rosiers","1482351","","6716","20201218201327"
"9788","Millimetrik","1482379","","2047","20210827011356"
"9789","Pèlerins_de_Saint-Michel","1483089","","8807","20220705113933"
"9790","Jean_Allaire","1483234","","1814","20190127013616"
"9791","Bertrand_Gagnon","1483646","","4938","20220809161336"
"9792","Jacques_Lavigne_(philosophe)","1484072","","12633","20220528162150"
"9793","Studio_Star","1484126","","673","20220607211911"
"9794","Les_Disques_Star","1484137","","1235","20220607125149"
"9795","Gare_de_la_Concorde","1484275","","4525","20220702031853"
"9796","École_normale_Laval","1485797","","2642","20210304203849"
"9797","Canadiens_de_Sherbrooke","1485918","","3575","20220612151653"
"9798","Pintendre","1487421","","4869","20210913151105"
"9799","Saint-Joseph_(Michigan)","1487553","","5194","20210613153519"
"9800","Guy_Joron","1488299","","17424","20220108102737"
"9801","Marcel_Léger_(homme_politique,_1930-1993)","1488353","","3948","20220421161602"
"9802","Charles-Henri_Tremblay","1488669","","1476","20180619150549"
"9803","Gilles_Routhier","1489087","","14538","20220708180004"
"9804","Gare_Chabanel","1489113","","3723","20220702032006"
"9805","Raymond_Garneau","1489511","","7861","20220530074108"
"9806","Gare_Bois-de-Boulogne","1490546","","3613","20220702031941"
"9807","Route_338_(Québec)","1490753","","4546","20221003211248"
"9808","Ministère_des_Transports_(Québec)","1490826","","11363","20220524175622"
"9809","Louis-Philippe_Hébert_(auteur-compositeur-interprète)","1491453","","2319","20210827011151"
"9810","Didier_Leclair","1492937","","3444","20220427054727"
"9811","Guillaume_Leblanc","1493638","","7084","20220304065426"
"9812","Histoires_d'hiver","1496100","","1504","20210319142155"
"9813","Cavalia","1502133","","6290","20220120100408"
"9814","Liberté_(entreprise)","1502413","","4458","20220922220553"
"9815","Institut_supérieur_d'informatique_de_Montréal","1502539","","1515","20211110014723"
"9816","Gare_de_Montréal-Ouest","1502627","","6807","20220822020331"
"9817","Roméo_Vachon","1502827","","10919","20220928181153"
"9818","Gare_Terrebonne","1503612","","2630","20220702033018"
"9819","Éditions_du_Septentrion","1503827","","2329","20211122170747"
"9820","Aut'Chose","1503939","","7963","20220629171517"
"9821","Jacqueline_Lemay","1505149","","4391","20200923205104"
"9822","Arthur_Sicard","1505251","","3823","20220330184613"
"9823","Robe_noire_(film)","1505576","","5844","20220518125259"
"9824","Frédérick_Durand","1505589","","5600","20220404220426"
